Dönem,Start Date,Start Time,End Time,Subject,Description,Location,,,,,,,,,,,,,,,,,,,
Time Table 1,13 Ekim 2025 Pazartesi,14:20,15:00,14-Medicine in Art and Literature / Prof. Dr. İlhan İLKILIÇ (Prof. Dr. Fatma Arın NAMAL,INTRODUCTION TO MEDICINE / TIP TARİHİ VE ETİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,13 Ekim 2025 Pazartesi,15:10,15:50,4-First Aid for sprains - fractures and dislocations / Prof.Dr.Turgut Akgül (Dr.Öğrt.Üyesi Murat Korkmaz),INTRODUCTION TO MEDICINE / ORTOPEDİ VE TRAVMATOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,13 Ekim 2025 Pazartesi,16:00,16:40,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,14 Ekim 2025 Salı,08:30,10:20,LABORATORY SKILLS (Basic life support) İ1 - (Injured Transport) İ2 -,INTRODUCTION TO MEDICINE,,,,,,,,,,,,,,,,,,,,
Time Table 1,14 Ekim 2025 Salı,10:30,11:10,15- Personality - Trait - Character - PsychoanalyticPersonality /  Doç.Dr. Dilek ANUK (Dr. Öğr. Üyesi Ezgi İnce GULİYEV),INTRODUCTION TO MEDICINE / RUH SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,14 Ekim 2025 Salı,11:20,12:00,16- Psychoanalytic Personality Theory - Personality Tests /  Doç.Dr. Dilek ANUK (Dr. Öğr. Üyesi Ezgi İnce GULİYEV),INTRODUCTION TO MEDICINE / RUH SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,14 Ekim 2025 Salı,13:30,15:20,LABORATORY SKILLS (Basic life support) İ3 - (Injured Transport) İ1,INTRODUCTION TO MEDICINE,,,,,,,,,,,,,,,,,,,,
Time Table 1,15 Ekim 2025 Çarşamba,08:30,09:10,17- Stress Concept - Biopsychosocial Dimensions of Stress /  Doç.Dr. Dilek ANUK (Dr. Öğr. Üyesi Ezgi İnce GULİYEV),INTRODUCTION TO MEDICINE / RUH SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,15 Ekim 2025 Çarşamba,09:20,10:00,18- Stress Concept - Biopsychosocial Dimensions of Stress / Doç.Dr. Dilek ANUK (Dr. Öğr. Üyesi Ezgi İnce GULİYEV),INTRODUCTION TO MEDICINE / RUH SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,15 Ekim 2025 Çarşamba,10:30,12:20,LABORATORY SKILLS (Microscope Skill Practice) İ1 +   (First aid in fracture-dislocation) İ2 + İ3,INTRODUCTION TO MEDICINE,,,,,,,,,,,,,,,,,,,,
Time Table 1,15 Ekim 2025 Çarşamba,13:30,14:10,Elective Courses - 3,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,15 Ekim 2025 Çarşamba,14:20,15:00,Elective Courses - 3,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,15 Ekim 2025 Çarşamba,15:10,15:50,Elective Courses - 3,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,16 Ekim 2025 Perşembe,08:30,10:20,LABORATORY SKILLS REPEAT (Basic life support) İ2 - (First aid in fracture-dislocation) İ1(Compensation),INTRODUCTION TO MEDICINE,,,,,,,,,,,,,,,,,,,,
Time Table 1,16 Ekim 2025 Perşembe,10:30,11:10,1- Smoking as a Public Health Pest / Prof.Dr. Züleyha BİNGÖL,INTRODUCTION TO MEDICINE / GÖĞÜS HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,16 Ekim 2025 Perşembe,13:30,15:20,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,16 Ekim 2025 Perşembe,15:30,16:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,17 Ekim 2025 Cuma,08:30,10:20,LABORATORY SKILLS (Microscope Skill Practice) İ2,INTRODUCTION TO MEDICINE,,,,,,,,,,,,,,,,,,,,
Time Table 1,17 Ekim 2025 Cuma,11:00,12:30,INTEGRATED SESSION Considering Human Being as a Bio-Psycho-Social Whole / Prof.Dr. Selma KARABEY (Prof.Dr. Gülsüm Nurhan İNCE)  / Dr. Öğr. Üyesi Hacer Ayşen YAVRU Prof. Dr. İlhan İLKILIÇ (Türkçe TIp ile ortak ders),INTRODUCTION TO MEDICINE / HALK SAĞLIĞI AD. - RUH SAĞLIĞI VE HASTALIKLARI AD. - ANESTEZİYOLOJİ VE REANİMASYON AD. - TIP TARİHİ VE ETİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,17 Ekim 2025 Cuma,14:00,15:50,LABORATORY SKILLS (Microscope Skill Practice) İ1-(First aid in fracture-dislocation) İ2-İ3,INTRODUCTION TO MEDICINE,,,,,,,,,,,,,,,,,,,,
Time Table 1,20 Ekim 2025 Pazartesi,08:30,12:20,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,20 Ekim 2025 Pazartesi,13:00,14:00,EXAMINATION,INTRODUCTION TO MEDICINE,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,20 Ekim 2025 Pazartesi,15:00,16:00,FREE TIME,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,21 Ekim 2025 Salı,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,21 Ekim 2025 Salı,09:20,10:00,1-Scale science in biological systems / Doç.Dr. Bilge ÖZERMAN EDİS (Doç.Dr. Başak GÜNÇER),MOLECULAR BASIS OF LIFE / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,21 Ekim 2025 Salı,10:10,10:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,21 Ekim 2025 Salı,11:00,11:40,1-Structure of water / Prof.Dr. Nihal SALMAYENLİ (Prof.Dr. Şule SEÇKİN),MOLECULAR BASIS OF LIFE / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,21 Ekim 2025 Salı,11:50,12:30,2-Solution and Concentration / Prof.Dr. Nihal SALMAYENLİ (Prof.Dr. Şule SEÇKİN),MOLECULAR BASIS OF LIFE / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,21 Ekim 2025 Salı,13:30,14:10,COMMUNICATION SKILLS 1-1 First Meeting - Orientation - Course Objectives / Dr.Öğr.Üyesi Ezgi İnce GULİYEV (Doç.Dr. Dilek ANUK),MEDICAL SKILLS LABORATORY / RUH SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,21 Ekim 2025 Salı,14:20,15:00,COMMUNICATION SKILLS 1-2 Basic Concepts of Communication /  Dr.Öğr.Üyesi Ezgi İnce GULİYEV (Doç.Dr. Dilek ANUK),MEDICAL SKILLS LABORATORY / RUH SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,21 Ekim 2025 Salı,15:10,15:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,21 Ekim 2025 Salı,16:00,16:40,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,22 Ekim 2025 Çarşamba,08:30,09:10,3-İonization of water / Prof.Dr. Nihal SALMAYENLİ (Prof.Dr. Şule SEÇKİN),MOLECULAR BASIS OF LIFE / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,22 Ekim 2025 Çarşamba,09:20,10:00,4-Acids and Bases and Concept of pH / Prof.Dr. Nihal SALMAYENLİ (Prof.Dr. Şule SEÇKİN),MOLECULAR BASIS OF LIFE / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,22 Ekim 2025 Çarşamba,10:30,12:20,LABORATORY SKILLS (BIOCHEMISTY 1) İ1,MOLECULAR BASIS OF LIFE,,,,,,,,,,,,,,,,,,,,
Time Table 1,22 Ekim 2025 Çarşamba,13:30,14:10,Elective Courses - 4,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,22 Ekim 2025 Çarşamba,14:20,15:00,Elective Courses - 4,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,22 Ekim 2025 Çarşamba,15:10,15:50,Elective Courses - 4,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Ekim 2025 Perşembe,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Ekim 2025 Perşembe,09:20,10:00,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Ekim 2025 Perşembe,10:10,10:50,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Ekim 2025 Perşembe,11:00,11:40,5-Buffers / Prof.Dr. Nihal SALMAYENLİ (Prof.Dr. Şule SEÇKİN),MOLECULAR BASIS OF LIFE / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Ekim 2025 Perşembe,11:50,12:30,6-Structure and classification of carbohydrates / Prof.Dr. Nihal SALMAYENLİ (Prof.Dr. Evin ADEMOĞLU),MOLECULAR BASIS OF LIFE / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Ekim 2025 Perşembe,13:30,15:20,LABORATORY SKILLS (BIOPHYSICS 1) İ2 - (BIOCHEMISTY 2) İ1,MOLECULAR BASIS OF LIFE ,,,,,,,,,,,,,,,,,,,,
Time Table 1,23 Ekim 2025 Perşembe,15:30,16:30,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Ekim 2025 Cuma,08:30,09:10,2-Importance of water / Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR (Doç.Dr. Başak GÜNÇER),MOLECULAR BASIS OF LIFE / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Ekim 2025 Cuma,09:20,10:00,3-Biomolecules in the biological internal environment-physical properties and methods of investigation / Doç.Dr. Başak GÜNÇER (Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR),MOLECULAR BASIS OF LIFE / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Ekim 2025 Cuma,10:10,10:50,4-Stucture and function of biomolecules / Doç.Dr. Başak GÜNÇER (Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR),MOLECULAR BASIS OF LIFE / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Ekim 2025 Cuma,11:00,11:40,7-Biochemical properties of carbohydrates / Prof.Dr. Nihal SALMAYENLİ (Prof.Dr. Evin ADEMOĞLU),MOLECULAR BASIS OF LIFE / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Ekim 2025 Cuma,11:50,12:30,8-Monosaccharides and monosaccharide derivatives / Prof.Dr. Nihal SALMAYENLİ (Prof.Dr. Evin ADEMOĞLU),MOLECULAR BASIS OF LIFE / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,24 Ekim 2025 Cuma,14:00,15:50,LABORATORY SKILLS - (Injured Transport) İ1- (Microscope Skill Practice) İ3,MOLECULAR BASIS OF LIFE ,,,,,,,,,,,,,,,,,,,,
Time Table 1,27 Ekim 2025 Pazartesi,08:30,10:20, LABORATORY SKILLS- (First aid in fracture-dislocation) İ2-İ3,MOLECULAR BASIS OF LIFE ,,,,,,,,,,,,,,,,,,,,
Time Table 1,27 Ekim 2025 Pazartesi,10:30,12:30,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,27 Ekim 2025 Pazartesi,13:30,16:20,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,28 Ekim 2025 Salı,08:30,12:30,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,28 Ekim 2025 Salı,13:30,16:30,CUMHURİYET BAYRAMI AREFESİ,,,,,,,,,,,,,,,,,,,,,
Time Table 1,29 Ekim 2025 Çarşamba,,,CUMHURİYET BAYRAMI,,,,,,,,,,,,,,,,,,,,,
Time Table 1,30 Ekim 2025 Perşembe,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,30 Ekim 2025 Perşembe,09:20,10:00,COMMUNICATION SKILLS 1-3 Verbal Communication /  Dr.Öğr.Üyesi Ezgi İnce GULİYEV (Doç.Dr. Dilek ANUK),MEDICAL SKILLS LABORATORY / RUH SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,30 Ekim 2025 Perşembe,10:10,10:50,COMMUNICATION SKILLS 1-4 Verbal Communication (two -way communication and feedback) /  Dr.Öğr.Üyesi Ezgi İnce GULİYEV (Doç.Dr. Dilek ANUK),MEDICAL SKILLS LABORATORY / RUH SAĞLIĞI VE HASTALIKLARI AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,30 Ekim 2025 Perşembe,11:00,11:40,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,30 Ekim 2025 Perşembe,11:50,12:30,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,30 Ekim 2025 Perşembe,13:30,14:10,"5-Introduction to biophysics-basic concepts, biophysics internal environments-basic structure of living systems / Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR (Doç.Dr. Başak GÜNÇER)",MOLECULAR BASIS OF LIFE / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,30 Ekim 2025 Perşembe,14:20,15:00,6-Atomic structure-chemical bonds-exlaining according to the quantum model-molecular hierarchy / Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR (Doç.Dr. Başak GÜNÇER),MOLECULAR BASIS OF LIFE / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,30 Ekim 2025 Perşembe,15:10,16:20,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,31 Ekim 2025 Cuma,08:30,10:20,LABORATORY SKILLS (BIOPHYSICS 1) İ1-(BIOCHEMISTY 1) İ2 ,MOLECULAR BASIS OF LIFE,,,,,,,,,,,,,,,,,,,,
Time Table 1,31 Ekim 2025 Cuma,11:00,11:40,9-Disaccharides and oligosaccharides / Prof.Dr. Nihal SALMAYENLİ (Prof.Dr. Evin ADEMOĞLU),MOLECULAR BASIS OF LIFE / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,31 Ekim 2025 Cuma,11:50,12:30,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,31 Ekim 2025 Cuma,14:00,14:40,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,31 Ekim 2025 Cuma,14:50,15:30,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,31 Ekim 2025 Cuma,15:40,16:20,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,3 Kasım 2025 Pazartesi,08:30,09:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,3 Kasım 2025 Pazartesi,09:20,10:00,1-Moleculer Eveolution and life / Doç.Dr. Hayriye Şentürk ÇİFTÇİ (Prof. Dr. Fatma OĞUZ),MOLECULAR BASIS OF LIFE / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,3 Kasım 2025 Pazartesi,10:10,10:50,2-Biological properties of the cell membrane / Doç.Dr. Hayriye Şentürk ÇİFTÇİ (Prof. Dr. Fatma OĞUZ),MOLECULAR BASIS OF LIFE / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,3 Kasım 2025 Pazartesi,11:00,11:40,"13-Important roles of glycolipids, phospholipids / Prof.Dr. Şule SEÇKİN (Doç.Dr. İlknur BİNGÜL)",MOLECULAR BASIS OF LIFE / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,3 Kasım 2025 Pazartesi,11:50,12:30,"14-Functions of fatty acids, triglycerides / Prof.Dr. Şule SEÇKİN (Doç.Dr. İlknur BİNGÜL)",MOLECULAR BASIS OF LIFE / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,3 Kasım 2025 Pazartesi,13:30,14:10,"7-Moleculer Intraction (protein-protein, Protein-ligant,Protein-DNA), moleküler dynamics (MD) simulation / Doç.Dr. Başak GÜNÇER (Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR)",MOLECULAR BASIS OF LIFE / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,3 Kasım 2025 Pazartesi,14:20,15:00,"8-Introduction to Bioenergetic, concept and terms, thermodynamic laws / Prof.Dr. Leman YALÇINTEPE GÜNEŞTUTAR (Doç.Dr. Başak GÜNÇER)",MOLECULAR BASIS OF LIFE / BİYOFİZİK AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,3 Kasım 2025 Pazartesi,15:10,15:50,1-Acid-base regulation / Prof. Dr. Tamer DEMİRALP (Prof. Dr. Müge DEVRİM ÜÇOK),MOLECULAR BASIS OF LIFE / FİZYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,3 Kasım 2025 Pazartesi,16:00,16:40,2-Transport of substances through the cell membrane / Prof. Dr. Tamer DEMİRALP (Prof. Dr. Müge DEVRİM ÜÇOK),MOLECULAR BASIS OF LIFE / FİZYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,4 Kasım 2025 Salı,08:30,10:20,LABORATORY SKILLS (BIOCHEMISTY 2) İ2,MOLECULAR BASIS OF LIFE - MEDICAL SKILLS LABORATORY,,,,,,,,,,,,,,,,,,,,
Time Table 1,4 Kasım 2025 Salı,10:30,11:10,FREE TIME,,,,,,,,,,,,,,,,,,,,,
Time Table 1,4 Kasım 2025 Salı,11:20,12:00,18-Biochemical Structure of Amino Acids / Doç.Dr. Ayşe Gül Sündüs TELCİ (Doç.Dr. İlknur BİNGÜL),MOLECULAR BASIS OF LIFE / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,4 Kasım 2025 Salı,13:30,14:10,3-Cell Surface and lateral face Specializations / Prof. Dr. Fatma OĞUZ (Doç.Dr. Hayriye Şentürk ÇİFTÇİ),MOLECULAR BASIS OF LIFE / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,4 Kasım 2025 Salı,14:20,15:00,4-Extracellularmatrix - Cell Adhesion / Prof. Dr. Fatma OĞUZ (Doç.Dr. Hayriye Şentürk ÇİFTÇİ),MOLECULAR BASIS OF LIFE / TIBBİ BİYOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,4 Kasım 2025 Salı,15:10,15:50,Clinical pracitce of water / Prof. Dr. Arif DÖNMEZ (Prof.Dr. Mine KARAGÜLLE ),MOLECULAR BASIS OF LIFE / TIBBİ EKOLOJİ VE HİDROKLİMATOLOJİ AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,4 Kasım 2025 Salı,16:00,16:40,11-Biochemical structure of lipids / Prof.Dr. Şule SEÇKİN (Doç.Dr. İlknur BİNGÜL),MOLECULAR BASIS OF LIFE / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,5 Kasım 2025 Çarşamba,08:30,12:30,"WHITE COAT CEREMONY
",,,,,,,,,,,,,,,,,,,,,
Time Table 1,5 Kasım 2025 Çarşamba,13:30,14:10,Elective Courses - 5,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,5 Kasım 2025 Çarşamba,14:20,15:00,Elective Courses - 5,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,5 Kasım 2025 Çarşamba,15:10,15:50,Elective Courses - 5,,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI SEÇMELİ DERS AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,6 Kasım 2025 Perşembe,08:30,09:10,12-Clinical importance eicosanoids / Prof.Dr. Şule SEÇKİN (Doç.Dr. İlknur BİNGÜL),MOLECULAR BASIS OF LIFE / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,6 Kasım 2025 Perşembe,09:20,10:00,10-Homopolysaccharides and heteropolysaccharides / Prof.Dr. Nihal SALMAYENLİ (Prof.Dr. Evin ADEMOĞLU),MOLECULAR BASIS OF LIFE / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,6 Kasım 2025 Perşembe,10:10,10:50,17-Chemical properties of DNA and RNA / Prof.Dr. Nihal SALMAYENLİ (Prof.Dr. Şule SEÇKİN),MOLECULAR BASIS OF LIFE / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,6 Kasım 2025 Perşembe,11:00,11:40,19-Properties and Biochemical Functions of Amino Acids / Doç.Dr. Ayşe Gül Sündüs TELCİ (Doç.Dr. İlknur BİNGÜL),MOLECULAR BASIS OF LIFE / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
Time Table 1,6 Kasım 2025 Perşembe,11:50,12:30,20-Biochemical Mechanism of the Synthesis of the Peptide Bond / Doç.Dr. Ayşe Gül Sündüs TELCİ (Doç.Dr. İlknur BİNGÜL),MOLECULAR BASIS OF LIFE / TIBBİ BİYOKİMYA AD.,FAKÜLTEMİZ WEB SİTESİ ÖĞRENCİ AĞI AMFİ PROGRAMINA BAKINIZ,,,,,,,,,,,,,,,,,,,
